complaint_id,txn_id,user_id,merchant_id,disputed_amount,reason_code,reason_category,complaint_text,resolution_status,severity,channel,reported_timestamp,transaction_timestamp,bank_response_timestamp,disputed_amount_missing,disputed_amount_negative,txn_id_missing,reported_ts_missing,txn_ts_missing,bank_response_missing,reported_before_txn,complaint_id_duplicate
CBK0002578,TXN00001675,USR84061,MCH6798,994.02,service failed,SERVICE_NOT_DELIVERED,user reports money deducted but merchant denies receiving payment.,IN_PROGRESS,MEDIUM,IVR,2026-04-03 11:48:00,2026-03-31 00:00:00,,False,False,False,False,False,True,False,False
CBK0001203,TXN00014456,USR61761,MCH8619,14382.17,delivery issue,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,IVR,2026-02-28 02:46:45,2026-02-20 00:00:00,2026-03-05 00:00:00,False,False,False,False,False,False,False,False
CBK0000749,TXN00006304,USR30630,MCH3257,4194.32,dispute raised,CUSTOMER_DISPUTE,suspicious high-value payment disputed by customer.,IN_PROGRESS,CRITICAL,CHATBOT,2026-02-23 00:00:00,2026-01-09 00:00:00,,False,False,False,False,False,True,False,False
CBK0001592,TXN00015183,USR24536,MCH2785,4195.81,merchant service issue,SERVICE_NOT_DELIVERED,Suspicious high-value payment disputed by customer.,RESOLVED,MEDIUM,EMAIL,2026-02-09 14:27:41,2026-02-07 00:00:00,2026-02-27 00:00:00,False,False,False,False,False,False,False,False
CBK0002001,TXN00008475,USR51720,MCH2020,877.69,dispute raised,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,CLOSED,MEDIUM,CALL_CENTER,2026-04-17 00:00:00,2026-03-03 13:24:10,,False,False,False,False,False,True,False,False
CBK0002459,TXN00000155,USR35867,MCH6729,1535.06,unauthorized_transaction,UNAUTHORIZED,Merchant service was not delivered after payment.,PENDING_BANK,MEDIUM,CHATBOT,2026-03-11 02:18:17,2026-03-08 00:00:00,2026-03-12 02:18:00,False,False,False,False,False,False,False,False
CBK0000417,TXN00009167,USR29544,MCH8956,239.91,charged twice,DUPLICATE_DEBIT,customer complaint text unclear due to poor call center notes.,OPEN,LOW,CHATBOT,2026-01-12 00:00:00,2026-01-08 00:00:00,,False,False,False,False,False,True,False,False
CBK0002102,TXN00013496,USR24429,MCH1159,3536.59,no service,SERVICE_NOT_DELIVERED,customer says amount was debited twice.,CLOSED,LOW,IVR,2026-02-23 03:39:00,2026-02-21 00:00:00,2026-03-18 00:00:00,False,False,False,False,False,False,False,False
CBK0000348,TXN00003338,USR78803,MCH4683,,no service,SERVICE_NOT_DELIVERED,Customer complaint text unclear due to poor call center notes. urgent,CLOSED,MEDIUM,CHATBOT,2026-01-29 01:18:00,2026-01-26 00:00:00,2026-02-22 01:18:55,True,False,False,False,False,False,False,False
CBK0002729,TXN00000967,USR30147,MCH6792,1780.33,ATO,ACCOUNT_TAKEOVER,Suspicious high-value payment disputed by customer.,OPEN,CRITICAL,CHATBOT,2026-01-24 00:00:00,2026-01-22 00:00:00,2026-02-15 00:00:00,False,False,False,False,False,False,False,False
CBK0000196,TXN00005107,USR33769,MCH4914,1023.0,item not received,SERVICE_NOT_DELIVERED,User claims account was compromised before transaction.,PENDING_BANK,MEDIUM,BRANCH,2026-01-12 05:57:59,2026-01-04 00:00:00,2026-01-23 00:00:00,False,False,False,False,False,False,False,False
CBK0000173,TXN00013826,USR31453,MCH4581,-1245.39,dispute raised,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,CLOSED,LOW,BRANCH,2026-01-28 04:20:00,2026-01-24 14:20:26,,False,True,False,False,False,True,False,False
CBK0000457,TXN00009823,USR84334,MCH7202,17825.75,FRAUD,FRAUD,Merchant service was not delivered after payment.,CLOSED,LOW,CALL_CENTER,2026-01-31 00:00:00,2026-01-27 16:44:22,2026-02-22 03:44:22,False,False,False,False,False,False,False,False
CBK0000398,TXN00005767,USR26707,MCH3494,3275.35,fraud,FRAUD,Merchant service was not delivered after payment.,CLOSED,LOW,CHATBOT,2026-02-24 00:00:00,2026-02-22 10:29:35,,False,False,False,False,False,True,False,False
CBK0001164,TXN00001699,USR11287,MCH1963,1995.0,no service,SERVICE_NOT_DELIVERED,User claims account was compromised before transaction.,CLOSED,LOW,IVR,,2026-02-28 00:00:00,,False,False,False,True,False,True,False,False
CBK0000207,TXN00007495,USR47962,MCH4241,1520.0,scam,FRAUD,Complaint received after multiple failed attempts.,OPEN,LOW,CHATBOT,2026-02-13 00:00:00,2026-02-12 16:45:00,,False,False,False,False,False,True,False,False
CBK0002710,TXN00004746,USR68670,MCH1335,579.06,UNAUTHORISED,UNAUTHORIZED,Customer says transaction was not authorized.,PENDING_BANK,HIGH,BRANCH,2026-03-22 00:00:00,2026-03-19 00:00:00,2026-03-26 00:00:00,False,False,False,False,False,False,False,False
CBK0001751,TXN00008083,USR63649,MCH3815,2354.56,customer issue,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them. pls check asap,OPEN,HIGH,APP,2026-01-11 00:00:00,2026-01-05 00:00:00,,False,False,False,False,False,True,False,False
CBK0001150,TXN00007644,USR73279,MCH8154,1173.01,incorrect amount,AMOUNT_MISMATCH,Suspicious high-value payment disputed by customer.,PENDING_BANK,MEDIUM,CALL_CENTER,2026-02-04 00:00:00,2026-02-01 00:00:00,2026-02-19 16:53:00,False,False,False,False,False,False,False,False
CBK0001021,TXN00019145,USR95181,MCH9291,10111.0,charged twice,DUPLICATE_DEBIT,User says UPI PIN was not entered by them. call dropped,OPEN,MEDIUM,BRANCH,2026-04-16 00:00:00,2026-03-01 00:00:00,2026-05-10 00:00:00,False,False,False,False,False,False,False,False
CBK0000932,TXN00003371,USR26201,MCH2614,737.83,fraud,FRAUD,Complaint received after multiple failed attempts.,PENDING_BANK,LOW,CALL_CENTER,2026-03-26 00:00:00,,,False,False,False,False,True,True,False,False
CBK0001699,TXN00018943,USR65069,MCH1007,2326.89,not delivered,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,CLOSED,LOW,APP,2026-01-24 11:40:43,2026-01-27 11:40:00,,False,False,False,False,False,True,True,False
CBK0002373,TXN00018837,USR94106,MCH4774,1260.53,extra amount deducted,AMOUNT_MISMATCH,User says UPI PIN was not entered by them.,CLOSED,HIGH,CHATBOT,2026-01-18 04:13:00,2026-01-19 04:13:46,2026-01-23 00:00:00,False,False,False,False,False,False,True,False
CBK0001046,TXN00007145,USR24536,MCH5712,5884.78,Account Takeover,ACCOUNT_TAKEOVER,user says upi pin was not entered by them.,OPEN,LOW,CHATBOT,2026-02-10 00:00:00,2026-02-02 00:00:00,2026-02-13 00:00:00,False,False,False,False,False,False,False,False
CBK0002267,TXN00006416,USR70102,MCH2266,4872.0,Merchant Not Delivered,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them.,REJECTED,MEDIUM,CHATBOT,2026-03-01 00:00:00,2026-02-25 00:00:00,2026-03-13 05:44:47,False,False,False,False,False,False,False,False
CBK0001191,TXN00010675,USR42733,MCH1665,268.44,delivery issue,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,PENDING_BANK,MEDIUM,EMAIL,2026-01-27 10:46:20,2026-01-23 19:46:20,2026-02-07 00:00:00,False,False,False,False,False,False,False,False
CBK0001431,TXN00007758,USR37892,MCH3288,1550.0,Unauthorized Transaction,UNAUTHORIZED,Customer complaint text unclear due to poor call center notes.,REJECTED,LOW,CHATBOT,2026-04-03 00:00:00,2026-03-31 05:38:00,,False,False,False,False,False,True,False,False
CBK0000890,TXN00081593,USR53996,MCH6810,5676.76,not done by me,UNAUTHORIZED,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,REJECTED,MEDIUM,CHATBOT,2026-02-01 01:35:11,2026-01-30 00:00:00,2026-02-16 00:00:00,False,False,False,False,False,False,False,False
CBK0000670,TXN00016465,USR33934,MCH8836,1819.68,Customer Dispute,CUSTOMER_DISPUTE,Merchant service was not delivered after payment.,CLOSED,HIGH,IVR,2026-01-11 14:41:00,2026-01-08 00:00:00,2026-02-08 00:00:00,False,False,False,False,False,False,False,False
CBK0001602,TXN00000594,USR37916,MCH4233,2315.48,delivery issue,SERVICE_NOT_DELIVERED,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,MEDIUM,APP,2026-03-31 16:51:28,2026-03-26 00:00:00,2026-04-22 00:00:00,False,False,False,False,False,False,False,False
CBK0000279,TXN00010238,USR46321,MCH7943,581.0,dispute raised,CUSTOMER_DISPUTE,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,EMAIL,2026-02-28 00:00:00,2026-02-23 00:00:00,2026-03-19 13:37:00,False,False,False,False,False,False,False,False
CBK0001915,TXN00018105,USR32861,MCH3151,2703.6,item not received,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,RESOLVED,LOW,IVR,2026-03-25 03:23:09,2026-03-24 21:23:09,2026-04-15 00:00:00,False,False,False,False,False,False,False,False
CBK0002444,TXN00009188,USR76636,MCH1089,542.9,extra amount deducted,AMOUNT_MISMATCH,Suspicious high-value payment disputed by customer.,RESOLVED,MEDIUM,CHATBOT,2026-03-21 00:00:00,2026-03-18 00:00:00,,False,False,False,False,False,True,False,False
CBK0001274,TXN00004896,USR36343,MCH7286,1770.17,complaint,CUSTOMER_DISPUTE,Complaint received after multiple failed attempts. NA,IN_PROGRESS,LOW,CHATBOT,2026-01-04 15:56:05,2026-01-03 00:00:00,2026-02-01 15:56:05,False,False,False,False,False,False,False,False
CBK0002397,TXN00012053,USR24199,MCH9610,1200.13,UNAUTHORISED,UNAUTHORIZED,Complaint received after multiple failed attempts.,RESOLVED,CRITICAL,APP,2026-01-13 16:15:15,2026-01-05 00:00:00,2026-01-19 16:15:15,False,False,False,False,False,False,False,False
CBK0000086,TXN00005603,USR63109,MCH4810,2652.0,FRAUD,FRAUD,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,APP,,2026-02-22 19:09:31,2026-03-22 11:09:31,False,False,False,True,False,False,False,False
CBK0002277,TXN00018308,USR67602,MCH2667,5058.0,item not received,SERVICE_NOT_DELIVERED,user reports money deducted but merchant denies receiving payment.,IN_PROGRESS,HIGH,BRANCH,2026-03-11 15:45:04,2026-03-08 00:00:00,2026-03-17 15:45:04,False,False,False,False,False,False,False,False
CBK0000252,TXN00019048,USR59747,MCH4772,1913.71,charged twice,DUPLICATE_DEBIT,User says UPI PIN was not entered by them.,CLOSED,HIGH,APP,2026-01-14 00:00:00,2026-01-08 00:00:00,,False,False,False,False,False,True,False,False
CBK0001549,TXN00005488,USR93167,MCH5584,8967.32,item not received,SERVICE_NOT_DELIVERED,User says UPI PIN was not entered by them.,RESOLVED,MEDIUM,BRANCH,2026-02-01 00:00:00,2026-01-30 17:57:10,2026-02-15 00:00:00,False,False,False,False,False,False,False,False
CBK0001577,TXN00017992,USR54208,MCH5397,1697.0,Merchant Not Delivered,SERVICE_NOT_DELIVERED,Customer says transaction was not authorized.,REJECTED,LOW,APP,2026-03-22 01:07:00,2026-03-11 11:07:00,2026-03-26 01:07:00,False,False,False,False,False,False,False,False
CBK0000373,TXN00004759,USR20337,MCH7924,1027.78,merchant service issue,SERVICE_NOT_DELIVERED,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,RESOLVED,LOW,CALL_CENTER,2026-03-17 00:00:00,2026-03-15 00:00:00,2026-04-06 00:00:00,False,False,False,False,False,False,False,False
CBK0002679,,USR57460,MCH6850,1271.0,incorrect amount,AMOUNT_MISMATCH,user says upi pin was not entered by them.,REJECTED,HIGH,CHATBOT,2026-03-05 00:00:00,2026-02-27 00:00:00,,False,False,True,False,False,True,False,False
CBK0001318,TXN00018753,USR85507,MCH8154,12010.0,DUP_DEBIT,DUPLICATE_DEBIT,Customer says amount was debited twice.,IN_PROGRESS,LOW,IVR,2026-03-27 11:53:00,2026-03-24 02:53:33,2026-04-17 00:00:00,False,False,False,False,False,False,False,False
CBK0001208,TXN00012998,USR22898,MCH2079,1570.15,account hacked,ACCOUNT_TAKEOVER,Customer says amount was debited twice.,REJECTED,HIGH,BRANCH,2026-01-13 00:00:00,2026-01-11 00:00:00,2026-02-08 00:00:00,False,False,False,False,False,False,False,False
CBK0001350,TXN00011858,USR37820,MCH2269,2135.97,unauth txn,UNAUTHORIZED,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,REJECTED,LOW,BRANCH,2026-02-11 00:00:00,2026-02-09 00:00:00,2026-02-25 21:28:08,False,False,False,False,False,False,False,False
CBK0001845,TXN00012951,USR39002,MCH4473,2826.0,Customer Dispute,CUSTOMER_DISPUTE,User reports money deducted but merchant denies receiving payment.,RESOLVED,LOW,EMAIL,2026-03-12 00:00:00,2026-03-04 14:44:00,2026-04-05 00:00:00,False,False,False,False,False,False,False,False
CBK0002193,TXN00017969,USR83235,MCH2137,2501.0,suspicious transaction,FRAUD,suspicious high-value payment disputed by customer.,OPEN,MEDIUM,APP,2026-04-09 00:00:00,2026-03-29 15:46:42,,False,False,False,False,False,True,False,False
CBK0000773,TXN00045816,USR87981,MCH5252,2928.28,ATO,ACCOUNT_TAKEOVER,Complaint received after multiple failed attempts.,CLOSED,HIGH,APP,2026-01-09 00:00:00,2026-01-05 00:00:00,2026-01-16 00:00:00,False,False,False,False,False,False,False,False
CBK0002632,TXN00019581,USR34162,MCH8433,1017.95,service failed,SERVICE_NOT_DELIVERED,Payment made to unknown merchant as per customer statement.,RESOLVED,LOW,CALL_CENTER,2026-03-30 00:00:00,2026-03-25 10:24:30,,False,False,False,False,False,True,False,False
CBK0000242,,USR53192,MCH9729,1995.28,Duplicate Debit,DUPLICATE_DEBIT,Merchant service was not delivered after payment.,RESOLVED,MEDIUM,APP,2026-02-16 08:46:14,2026-02-13 09:46:00,2026-03-04 00:00:00,False,False,True,False,False,False,False,False
CBK0001747,TXN00019644,USR88037,MCH1186,1335.62,Merchant Not Delivered,SERVICE_NOT_DELIVERED,Complaint received after multiple failed attempts.,OPEN,LOW,CALL_CENTER,2026-02-03 00:00:00,2026-02-04 00:00:00,2026-02-26 00:00:00,False,False,False,False,False,False,True,False
CBK0001423,TXN00013720,USR97580,MCH8999,4933.23,suspicious transaction,FRAUD,Complaint received after multiple failed attempts.,PENDING_BANK,LOW,BRANCH,,2026-01-15 00:00:00,2026-02-02 00:00:00,False,False,False,True,False,False,False,False
CBK0000968,TXN00014316,USR84719,MCH9295,1017.0,Service Not Provided,SERVICE_NOT_DELIVERED,suspicious high-value payment disputed by customer.,OPEN,LOW,EMAIL,2026-03-16 06:49:08,2026-03-12 14:49:08,2026-03-17 00:00:00,False,False,False,False,False,False,False,False
CBK0001372,TXN00001655,USR64263,MCH2054,2589.0,unauthorized_transaction,UNAUTHORIZED,customer complaint text unclear due to poor call center notes.,CLOSED,CRITICAL,EMAIL,2026-04-07 00:00:00,2026-03-28 13:08:53,2026-04-16 00:00:00,False,False,False,False,False,False,False,False
CBK0000157,TXN00016322,USR89473,MCH2014,1512.0,delivery issue,SERVICE_NOT_DELIVERED,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,RESOLVED,LOW,BRANCH,2026-02-28 00:37:00,2026-02-26 00:00:00,2026-03-04 00:00:00,False,False,False,False,False,False,False,False
CBK0000605,TXN00000166,USR94647,MCH7247,913.38,ATO,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,RESOLVED,HIGH,APP,2026-03-22 00:00:00,2026-03-17 13:12:37,2026-03-28 00:00:00,False,False,False,False,False,False,False,False
CBK0001856,TXN00050572,USR56512,MCH3100,,Duplicate Debit,DUPLICATE_DEBIT,Complaint received after multiple failed attempts.,IN_PROGRESS,CRITICAL,APP,2026-02-03 00:00:00,2026-01-23 00:00:00,2026-03-02 12:12:00,True,False,False,False,False,False,False,False
CBK0002401,TXN00013900,USR24536,MCH1762,1310.19,charged twice,DUPLICATE_DEBIT,Merchant service was not delivered after payment.,IN_PROGRESS,MEDIUM,CHATBOT,2026-01-25 00:00:00,2026-01-23 04:34:00,,False,False,False,False,False,True,False,False
CBK0002446,TXN00018937,USR49318,MCH5980,1097.4,merchant service issue,SERVICE_NOT_DELIVERED,user says upi pin was not entered by them.,CLOSED,CRITICAL,EMAIL,2026-01-14 00:00:00,2026-01-03 00:00:00,2026-01-23 06:00:00,False,False,False,False,False,False,False,False
CBK0002667,TXN00016456,USR42556,MCH5029,3977.66,incorrect amount,AMOUNT_MISMATCH,Suspicious high-value payment disputed by customer.,PENDING_BANK,LOW,CHATBOT,2026-03-26 00:00:00,2026-03-24 06:26:03,2026-04-09 00:00:00,False,False,False,False,False,False,False,False
CBK0002260,TXN00019490,USR34757,MCH1806,1314.21,scam,FRAUD,Complaint received after multiple failed attempts.,REJECTED,CRITICAL,IVR,2026-01-20 00:00:00,2026-01-04 16:21:04,2026-01-28 00:00:00,False,False,False,False,False,False,False,False
CBK0000002,TXN00016351,USR35605,MCH8953,2366.0,unauthorized_transaction,UNAUTHORIZED,Complaint received after multiple failed attempts.,CLOSED,HIGH,IVR,2026-03-31 15:14:10,2026-03-24 13:14:10,2026-04-09 15:14:00,False,False,False,False,False,False,False,False
CBK0001497,TXN00005059,USR56554,MCH6349,1316.81,merchant service issue,SERVICE_NOT_DELIVERED,Customer says amount was debited twice.,RESOLVED,HIGH,APP,2026-02-08 20:39:40,2026-02-06 00:00:00,2026-03-09 20:39:00,False,False,False,False,False,False,False,False
CBK0000017,TXN00006427,USR30994,MCH6488,3608.0,Account Takeover,ACCOUNT_TAKEOVER,customer says transaction was not authorized.,PENDING_BANK,MEDIUM,CHATBOT,,2026-01-30 00:00:00,2026-02-20 00:00:00,False,False,False,True,False,False,False,False
CBK0001986,TXN00005203,USR88037,MCH4181,2184.85,Service Not Provided,SERVICE_NOT_DELIVERED,Merchant service was not delivered after payment.,IN_PROGRESS,LOW,CHATBOT,2026-02-28 00:00:00,2026-02-27 00:00:00,2026-03-18 00:00:00,False,False,False,False,False,False,False,False
CBK0000926,TXN00019409,USR27947,MCH3416,-756.59,DUP_DEBIT,DUPLICATE_DEBIT,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,BRANCH,2026-02-19 00:00:00,2026-02-18 00:00:00,,False,True,False,False,False,True,False,False
CBK0001679,TXN00007437,USR11987,MCH2576,1171.85,login compromised,ACCOUNT_TAKEOVER,Customer says transaction was not authorized.,REJECTED,MEDIUM,IVR,2026-03-27 17:04:00,2026-03-25 00:00:00,2026-04-21 00:00:00,False,False,False,False,False,False,False,False
CBK0002765,TXN00004590,USR58546,MCH8779,799.39,login compromised,ACCOUNT_TAKEOVER,Suspicious high-value payment disputed by customer.,PENDING_BANK,HIGH,EMAIL,2026-02-05 00:00:00,2026-01-28 23:01:00,,False,False,False,False,False,True,False,False
CBK0001436,TXN00011255,USR91425,MCH9243,3679.43,extra amount deducted,AMOUNT_MISMATCH,Suspicious high-value payment disputed by customer.,IN_PROGRESS,MEDIUM,CHATBOT,2026-03-07 09:19:03,2026-03-05 00:00:00,2026-03-30 09:19:03,False,False,False,False,False,False,False,False
CBK0000994,TXN00004395,USR71348,MCH2469,9572.0,customer issue,CUSTOMER_DISPUTE,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,CALL_CENTER,2026-04-01 00:00:00,2026-03-30 00:00:00,,False,False,False,False,False,True,False,False
CBK0000734,TXN00006117,USR95049,MCH5383,3964.0,no service,SERVICE_NOT_DELIVERED,Customer complaint text unclear due to poor call center notes.,RESOLVED,HIGH,IVR,2026-03-28 00:00:00,2026-03-27 00:00:00,2026-04-14 03:25:05,False,False,False,False,False,False,False,False
CBK0001683,TXN00009432,USR85334,MCH3739,-5973.59,dispute raised,CUSTOMER_DISPUTE,customer says transaction was not authorized.,IN_PROGRESS,HIGH,EMAIL,2026-03-07 12:06:00,2026-02-19 00:00:00,2026-04-05 12:06:35,False,True,False,False,False,False,False,False
CBK0001407,TXN00033964,USR59562,MCH1241,4254.9,ATO,ACCOUNT_TAKEOVER,User claims account was compromised before transaction.,REJECTED,HIGH,CHATBOT,2026-03-25 00:00:00,2026-03-24 00:00:00,2026-04-21 23:40:30,False,False,False,False,False,False,False,False
CBK0002320,TXN00000822,USR51203,MCH5846,966.31,customer issue,CUSTOMER_DISPUTE,User says UPI PIN was not entered by them.,PENDING_BANK,LOW,CHATBOT,2026-02-10 00:00:00,2026-02-07 21:10:00,2026-02-12 20:10:00,False,False,False,False,False,False,False,False
CBK0000360,TXN00017688,USR19141,MCH3815,433.23,login compromised,ACCOUNT_TAKEOVER,Customer complaint text unclear due to poor call center notes. details missing,RESOLVED,MEDIUM,APP,2026-02-11 00:00:00,2026-02-08 00:00:00,2026-03-03 12:52:41,False,False,False,False,False,False,False,False
CBK0000559,TXN00010792,USR19290,MCH4895,923.46,scam,FRAUD,User says UPI PIN was not entered by them.,IN_PROGRESS,LOW,CHATBOT,2026-02-17 00:00:00,2026-02-09 03:28:00,2026-03-12 00:00:00,False,False,False,False,False,False,False,False
